fecha,edad,sexo,porcentaje_casos,acumulados_caso,porcentaje_fallecidos,acumulado_fallecidos
 2021-05-02,90+,Mujer,2.1,4326,27.9,897
 2021-05-02,0-9,Hombre,7.8,14916,0.0,0
 2021-05-02,10-19,Hombre,11.4,21969,0.0,1
 2021-05-02,20-29,Hombre,12.9,24801,0.1,3
 2021-05-02,30-39,Hombre,13.4,25781,0.2,10
 2021-05-02,40-49,Hombre,17.1,32972,1.2,50
 2021-05-02,50-59,Hombre,15.3,29366,4.6,189
 2021-05-02,60-69,Hombre,10.6,20348,13.8,566
 2021-05-02,70-79,Hombre,6.7,12963,28.1,1154
 2021-05-02,80-89,Hombre,3.9,7543,38.0,1558
 2021-05-02,90+,Hombre,0.9,1696,14.0,574
 2021-05-03,0-9,Mujer,6.9,14572,0.0,0
 2021-05-03,10-19,Mujer,10.4,21845,0.1,2
 2021-05-03,20-29,Mujer,12.8,26837,0.0,1
 2021-05-03,30-39,Mujer,13.8,28984,0.2,7
 2021-05-03,40-49,Mujer,17.1,35969,0.7,24
 2021-05-03,50-59,Mujer,15.1,31735,2.3,73
 2021-05-03,60-69,Mujer,9.8,20494,5.9,190
 2021-05-03,70-79,Mujer,6.6,13954,18.6,598
 2021-05-03,80-89,Mujer,5.3,11164,44.3,1428
 2021-05-03,90+,Mujer,2.1,4326,27.9,900
 2021-05-03,0-9,Hombre,7.8,14920,0.0,0
 2021-05-03,10-19,Hombre,11.4,21970,0.0,1
 2021-05-03,20-29,Hombre,12.9,24804,0.1,3
 2021-05-03,30-39,Hombre,13.4,25787,0.2,10
 2021-05-03,40-49,Hombre,17.1,32976,1.2,50
 2021-05-03,50-59,Hombre,15.3,29372,4.6,190
 2021-05-03,60-69,Hombre,10.6,20350,13.8,567
 2021-05-03,70-79,Hombre,6.7,12965,28.1,1158
 2021-05-03,80-89,Hombre,3.9,7545,37.9,1561
 2021-05-03,90+,Hombre,0.9,1696,14.0,574
 2021-05-04,0-9,Mujer,6.9,14573,0.0,0
 2021-05-04,10-19,Mujer,10.4,21847,0.1,2
 2021-05-04,20-29,Mujer,12.8,26851,0.0,1
 2021-05-04,30-39,Mujer,13.8,28992,0.2,7
 2021-05-04,40-49,Mujer,17.1,35981,0.7,24
 2021-05-04,50-59,Mujer,15.1,31744,2.3,73
 2021-05-04,60-69,Mujer,9.8,20500,5.9,190
 2021-05-04,70-79,Mujer,6.6,13960,18.6,600
 2021-05-04,80-89,Mujer,5.3,11167,44.3,1429
 2021-05-04,90+,Mujer,2.1,4325,27.9,900
 2021-05-04,0-9,Hombre,7.8,14923,0.0,0
 2021-05-04,10-19,Hombre,11.4,21977,0.0,1
 2021-05-04,20-29,Hombre,12.9,24819,0.1,3
 2021-05-04,30-39,Hombre,13.4,25794,0.2,10
 2021-05-04,40-49,Hombre,17.1,32991,1.2,51
 2021-05-04,50-59,Hombre,15.3,29381,4.6,190
 2021-05-04,60-69,Hombre,10.6,20353,13.8,568
 2021-05-04,70-79,Hombre,6.7,12970,28.1,1159
 2021-05-04,80-89,Hombre,3.9,7546,38.0,1564
 2021-05-04,90+,Hombre,0.9,1696,13.9,574
 2021-05-05,0-9,Mujer,6.9,14577,0.0,0
 2021-05-05,10-19,Mujer,10.4,21857,0.1,2
 2021-05-05,20-29,Mujer,12.8,26863,0.0,1
 2021-05-05,30-39,Mujer,13.8,29007,0.2,7
 2021-05-05,40-49,Mujer,17.1,35995,0.7,24
 2021-05-05,50-59,Mujer,15.1,31754,2.3,73
 2021-05-05,60-69,Mujer,9.8,20508,5.9,190
 2021-05-05,70-79,Mujer,6.6,13963,18.7,603
 2021-05-05,80-89,Mujer,5.3,11166,44.3,1431
 2021-05-05,90+,Mujer,2.1,4325,27.9,900
 2021-05-05,0-9,Hombre,7.8,14930,0.0,0
 2021-05-05,10-19,Hombre,11.4,21986,0.0,1
 2021-05-05,20-29,Hombre,12.9,24826,0.1,3
 2021-05-05,30-39,Hombre,13.4,25805,0.2,10
 2021-05-05,40-49,Hombre,17.1,33009,1.2,51
 2021-05-05,50-59,Hombre,15.3,29388,4.6,190
 2021-05-05,60-69,Hombre,10.6,20361,13.8,570
 2021-05-05,70-79,Hombre,6.7,12975,28.1,1159
 2021-05-05,80-89,Hombre,3.9,7548,38.0,1565
 2021-05-05,90+,Hombre,0.9,1696,13.9,574
 2021-05-06,0-9,Mujer,6.9,14581,0.0,0
 2021-05-06,10-19,Mujer,10.4,21869,0.1,2
 2021-05-06,20-29,Mujer,12.8,26880,0.0,1
 2021-05-06,30-39,Mujer,13.8,29025,0.2,7
 2021-05-06,40-49,Mujer,17.1,36016,0.7,24
 2021-05-06,50-59,Mujer,15.1,31760,2.3,73
 2021-05-06,60-69,Mujer,9.8,20512,5.9,191
 2021-05-06,70-79,Mujer,6.6,13965,18.7,603
 2021-05-06,80-89,Mujer,5.3,11167,44.3,1431
 2021-05-06,90+,Mujer,2.1,4325,27.8,900
 2021-05-06,0-9,Hombre,7.8,14933,0.0,0
 2021-05-06,10-19,Hombre,11.4,21997,0.0,1
 2021-05-06,20-29,Hombre,12.9,24838,0.1,3
 2021-05-06,30-39,Hombre,13.4,25818,0.2,10
 2021-05-06,40-49,Hombre,17.1,33026,1.2,51
 2021-05-06,50-59,Hombre,15.3,29403,4.6,190
 2021-05-06,60-69,Hombre,10.6,20369,13.8,571
 2021-05-06,70-79,Hombre,6.7,12982,28.1,1159
 2021-05-06,80-89,Hombre,3.9,7548,38.0,1568
 2021-05-06,90+,Hombre,0.9,1696,13.9,574 
 2021-05-07,0-9,Mujer,6.9,14588,0.0,0
 2021-05-07,10-19,Mujer,10.4,21875,0.1,2
 2021-05-07,20-29,Mujer,12.8,26886,0.0,1
 2021-05-07,30-39,Mujer,13.8,29043,0.2,7
 2021-05-07,40-49,Mujer,17.1,36029,0.7,24
 2021-05-07,50-59,Mujer,15.1,31773,2.3,73
 2021-05-07,60-69,Mujer,9.8,20518,5.9,191
 2021-05-07,70-79,Mujer,6.6,13973,18.6,603
 2021-05-07,80-89,Mujer,5.3,11171,44.3,1433
 2021-05-07,90+,Mujer,2.1,4326,27.9,901
 2021-05-07,0-9,Hombre,7.8,14943,0.0,0
 2021-05-07,10-19,Hombre,11.4,22013,0.0,1
 2021-05-07,20-29,Hombre,12.9,24857,0.1,3
 2021-05-07,30-39,Hombre,13.4,25824,0.2,10
 2021-05-07,40-49,Hombre,17.1,33042,1.3,52
 2021-05-07,50-59,Hombre,15.3,29423,4.6,190
 2021-05-07,60-69,Hombre,10.6,20372,13.8,571
 2021-05-07,70-79,Hombre,6.7,12984,28.1,1161
 2021-05-07,80-89,Hombre,3.9,7547,38.0,1568
 2021-05-07,90+,Hombre,0.9,1695,13.9,574
 2021-05-08,0-9,Mujer,6.9,14594,0.0,0
 2021-05-08,10-19,Mujer,10.4,21883,0.1,2
 2021-05-08,20-29,Mujer,12.8,26899,0.0,1
 2021-05-08,30-39,Mujer,13.8,29053,0.2,7
 2021-05-08,40-49,Mujer,17.1,36044,0.7,24
 2021-05-08,50-59,Mujer,15.1,31784,2.3,73
 2021-05-08,60-69,Mujer,9.8,20520,5.9,191
 2021-05-08,70-79,Mujer,6.6,13973,18.6,603
 2021-05-08,80-89,Mujer,5.3,11172,44.3,1434
 2021-05-08,90+,Mujer,2.1,4325,27.9,903
 2021-05-08,0-9,Hombre,7.8,14950,0.0,0
 2021-05-08,10-19,Hombre,11.4,22021,0.0,1
 2021-05-08,20-29,Hombre,12.9,24864,0.1,3
 2021-05-08,30-39,Hombre,13.4,25833,0.2,10
 2021-05-08,40-49,Hombre,17.1,33050,1.3,52
 2021-05-08,50-59,Hombre,15.3,29441,4.6,190
 2021-05-08,60-69,Hombre,10.6,20376,13.8,571
 2021-05-08,70-79,Hombre,6.7,12985,28.1,1162
 2021-05-08,80-89,Hombre,3.9,7548,37.9,1568
 2021-05-08,90+,Hombre,0.9,1694,13.9,575
 2021-05-09,0-9,Mujer,6.9,14603,0.0,0
 2021-05-09,10-19,Mujer,10.4,21888,0.1,2
 2021-05-09,20-29,Mujer,12.8,26910,0.0,1
 2021-05-09,30-39,Mujer,13.8,29067,0.2,7
 2021-05-09,40-49,Mujer,17.1,36054,0.7,24
 2021-05-09,50-59,Mujer,15.1,31790,2.3,73
 2021-05-09,60-69,Mujer,9.8,20524,5.9,191
 2021-05-09,70-79,Mujer,6.6,13976,18.6,603
 2021-05-09,80-89,Mujer,5.3,11174,44.3,1434
 2021-05-09,90+,Mujer,2.1,4325,27.9,903
 2021-05-09,0-9,Hombre,7.8,14954,0.0,0
 2021-05-09,10-19,Hombre,11.4,22031,0.0,1
 2021-05-09,20-29,Hombre,12.9,24874,0.1,3
 2021-05-09,30-39,Hombre,13.4,25838,0.2,10
 2021-05-09,40-49,Hombre,17.1,33060,1.3,52
 2021-05-09,50-59,Hombre,15.3,29451,4.6,190
 2021-05-09,60-69,Hombre,10.6,20381,13.8,571
 2021-05-09,70-79,Hombre,6.7,12985,28.1,1162
 2021-05-09,80-89,Hombre,3.9,7549,37.9,1568
 2021-05-09,90+,Hombre,0.9,1694,13.9,575
 2021-05-10,0-9,Mujer,6.9,14603,0.0,0
 2021-05-10,10-19,Mujer,10.4,21889,0.1,2
 2021-05-10,20-29,Mujer,12.8,26914,0.0,1
 2021-05-10,30-39,Mujer,13.8,29069,0.2,7
 2021-05-10,40-49,Mujer,17.1,36059,0.7,24
 2021-05-10,50-59,Mujer,15.1,31793,2.3,73
 2021-05-10,60-69,Mujer,9.8,20526,5.9,191
 2021-05-10,70-79,Mujer,6.6,13976,18.6,604
 2021-05-10,80-89,Mujer,5.3,11175,44.3,1435
 2021-05-10,90+,Mujer,2.1,4325,27.9,903
 2021-05-10,0-9,Hombre,7.8,14957,0.0,0
 2021-05-10,10-19,Hombre,11.4,22034,0.0,1
 2021-05-10,20-29,Hombre,12.9,24878,0.1,3
 2021-05-10,30-39,Hombre,13.4,25843,0.2,10
 2021-05-10,40-49,Hombre,17.1,33063,1.3,53
 2021-05-10,50-59,Hombre,15.3,29451,4.6,192
 2021-05-10,60-69,Hombre,10.6,20385,13.8,572
 2021-05-10,70-79,Hombre,6.7,12985,28.1,1162
 2021-05-10,80-89,Hombre,3.9,7549,37.9,1568
 2021-05-10,90+,Hombre,0.9,1694,13.9,576
 2021-05-11,0-9,Mujer,6.9,14604,0.0,0
 2021-05-11,10-19,Mujer,10.4,21898,0.1,2
 2021-05-11,20-29,Mujer,12.8,26920,0.0,1
 2021-05-11,30-39,Mujer,13.8,29071,0.2,7
 2021-05-11,40-49,Mujer,17.1,36068,0.7,24
 2021-05-11,50-59,Mujer,15.1,31803,2.3,73
 2021-05-11,60-69,Mujer,9.8,20530,5.9,191
 2021-05-11,70-79,Mujer,6.6,13978,18.7,605
 2021-05-11,80-89,Mujer,5.3,11174,44.3,1435
 2021-05-11,90+,Mujer,2.1,4324,27.9,904
 2021-05-11,0-9,Hombre,7.8,14960,0.0,0
 2021-05-11,10-19,Hombre,11.4,22042,0.0,1
 2021-05-11,20-29,Hombre,12.9,24889,0.1,3
 2021-05-11,30-39,Hombre,13.4,25851,0.2,10
 2021-05-11,40-49,Hombre,17.1,33076,1.3,53
 2021-05-11,50-59,Hombre,15.3,29462,4.6,192
 2021-05-11,60-69,Hombre,10.6,20391,13.8,573
 2021-05-11,70-79,Hombre,6.7,12985,28.1,1164
 2021-05-11,80-89,Hombre,3.9,7547,37.9,1568
 2021-05-11,90+,Hombre,0.9,1694,13.9,577
 2021-05-12,0-9,Mujer,6.9,14610,0.0,0
 2021-05-12,10-19,Mujer,10.4,21903,0.1,2
 2021-05-12,20-29,Mujer,12.8,26938,0.0,1
 2021-05-12,30-39,Mujer,13.8,29087,0.2,7
 2021-05-12,40-49,Mujer,17.1,36078,0.7,24
 2021-05-12,50-59,Mujer,15.1,31815,2.3,73
 2021-05-12,60-69,Mujer,9.8,20532,5.9,192
 2021-05-12,70-79,Mujer,6.6,13978,18.6,605
 2021-05-12,80-89,Mujer,5.3,11176,44.3,1436
 2021-05-12,90+,Mujer,2.1,4325,27.9,904
 2021-05-12,0-9,Hombre,7.8,14964,0.0,0
 2021-05-12,10-19,Hombre,11.4,22051,0.0,1
 2021-05-12,20-29,Hombre,12.9,24901,0.1,3
 2021-05-12,30-39,Hombre,13.4,25858,0.2,10
 2021-05-12,40-49,Hombre,17.1,33088,1.3,53
 2021-05-12,50-59,Hombre,15.3,29475,4.6,192
 2021-05-12,60-69,Hombre,10.6,20397,13.8,573
 2021-05-12,70-79,Hombre,6.7,12986,28.1,1166
 2021-05-12,80-89,Hombre,3.9,7548,37.9,1569
 2021-05-12,90+,Hombre,0.9,1695,13.9,577
 2021-05-13,0-9,Mujer,6.9,14615,0.0,0
 2021-05-13,10-19,Mujer,10.4,21912,0.1,2
 2021-05-13,20-29,Mujer,12.8,26946,0.0,1
 2021-05-13,30-39,Mujer,13.8,29095,0.2,7
 2021-05-13,40-49,Mujer,17.1,36095,0.7,24
 2021-05-13,50-59,Mujer,15.1,31823,2.2,73
 2021-05-13,60-69,Mujer,9.8,20536,5.9,192
 2021-05-13,70-79,Mujer,6.6,13980,18.7,606
 2021-05-13,80-89,Mujer,5.3,11180,44.3,1437
 2021-05-13,90+,Mujer,2.1,4325,27.8,904
 2021-05-13,0-9,Hombre,7.8,14970,0.0,0
 2021-05-13,10-19,Hombre,11.4,22062,0.0,1
 2021-05-13,20-29,Hombre,12.9,24916,0.1,3
 2021-05-13,30-39,Hombre,13.4,25866,0.2,10
 2021-05-13,40-49,Hombre,17.1,33100,1.3,54
 2021-05-13,50-59,Hombre,15.3,29485,4.6,192
 2021-05-13,60-69,Hombre,10.6,20398,13.8,573
 2021-05-13,70-79,Hombre,6.7,12987,28.1,1166
 2021-05-13,80-89,Hombre,3.9,7548,37.8,1570
 2021-05-13,90+,Hombre,0.9,1695,14.0,579
 2021-05-14,0-9,Mujer,6.9,14617,0.0,0
 2021-05-14,10-19,Mujer,10.4,21922,0.1,2
 2021-05-14,20-29,Mujer,12.8,26962,0.0,1
 2021-05-14,30-39,Mujer,13.8,29108,0.2,7
 2021-05-14,40-49,Mujer,17.2,36116,0.7,24
 2021-05-14,50-59,Mujer,15.1,31831,2.2,73
 2021-05-14,60-69,Mujer,9.8,20541,5.9,192
 2021-05-14,70-79,Mujer,6.6,13985,18.7,606
 2021-05-14,80-89,Mujer,5.3,11180,44.3,1440
 2021-05-14,90+,Mujer,2.1,4326,27.8,904
 2021-05-14,0-9,Hombre,7.8,14975,0.0,0
 2021-05-14,10-19,Hombre,11.4,22074,0.0,1
 2021-05-14,20-29,Hombre,12.9,24924,0.1,3
 2021-05-14,30-39,Hombre,13.4,25882,0.2,10
 2021-05-14,40-49,Hombre,17.1,33113,1.3,54
 2021-05-14,50-59,Hombre,15.3,29489,4.6,192
 2021-05-14,60-69,Hombre,10.6,20405,13.8,573
 2021-05-14,70-79,Hombre,6.7,12994,28.1,1167
 2021-05-14,80-89,Hombre,3.9,7548,37.9,1571
 2021-05-14,90+,Hombre,0.9,1696,14.0,579
 2021-05-17,0-9,Mujer,6.9,14626,0.0,0
 2021-05-17,10-19,Mujer,10.4,21950,0.1,2
 2021-05-17,20-29,Mujer,12.8,26994,0.0,1
 2021-05-17,30-39,Mujer,13.8,29136,0.2,7
 2021-05-17,40-49,Mujer,17.1,36147,0.7,24
 2021-05-17,50-59,Mujer,15.1,31854,2.2,73
 2021-05-17,60-69,Mujer,9.8,20557,5.9,192
 2021-05-17,70-79,Mujer,6.6,13992,18.7,608
 2021-05-17,80-89,Mujer,5.3,11190,44.3,1442
 2021-05-17,90+,Mujer,2.1,4330,27.8,905
 2021-05-17,0-9,Hombre,7.8,14988,0.0,0
 2021-05-17,10-19,Hombre,11.4,22099,0.0,1
 2021-05-17,20-29,Hombre,12.9,24949,0.1,3
 2021-05-17,30-39,Hombre,13.4,25921,0.2,10
 2021-05-17,40-49,Hombre,17.1,33149,1.3,54
 2021-05-17,50-59,Hombre,15.3,29518,4.6,192
 2021-05-17,60-69,Hombre,10.6,20420,13.8,573
 2021-05-17,70-79,Hombre,6.7,13005,28.2,1170
 2021-05-17,80-89,Hombre,3.9,7551,37.8,1571
 2021-05-17,90+,Hombre,0.9,1697,13.9,579
 2021-05-18,0-9,Mujer,6.9,14630,0.0,0
 2021-05-18,10-19,Mujer,10.4,21959,0.1,2
 2021-05-18,20-29,Mujer,12.8,27002,0.0,1
 2021-05-18,30-39,Mujer,13.8,29149,0.2,7
 2021-05-18,40-49,Mujer,17.1,36158,0.7,24
 2021-05-18,50-59,Mujer,15.1,31866,2.2,73
 2021-05-18,60-69,Mujer,9.8,20569,5.9,193
 2021-05-18,70-79,Mujer,6.6,13992,18.7,608
 2021-05-18,80-89,Mujer,5.3,11190,44.3,1442
 2021-05-18,90+,Mujer,2.1,4329,27.8,907
 2021-05-18,0-9,Hombre,7.8,14990,0.0,0
 2021-05-18,10-19,Hombre,11.4,22105,0.0,1
 2021-05-18,20-29,Hombre,12.9,24962,0.1,3
 2021-05-18,30-39,Hombre,13.4,25935,0.2,10
 2021-05-18,40-49,Hombre,17.2,33163,1.3,54
 2021-05-18,50-59,Hombre,15.3,29528,4.6,192
 2021-05-18,60-69,Hombre,10.6,20426,13.8,573
 2021-05-18,70-79,Hombre,6.7,13008,28.2,1170
 2021-05-18,80-89,Hombre,3.9,7551,37.8,1572
 2021-05-18,90+,Hombre,0.9,1697,13.9,579
 2021-05-19,0-9,Mujer,6.9,14637,0.0,0
 2021-05-19,10-19,Mujer,10.4,21969,0.1,2
 2021-05-19,20-29,Mujer,12.8,27010,0.0,1
 2021-05-19,30-39,Mujer,13.8,29159,0.2,7
 2021-05-19,40-49,Mujer,17.1,36167,0.7,24
 2021-05-19,50-59,Mujer,15.1,31880,2.2,73
 2021-05-19,60-69,Mujer,9.8,20574,5.9,193
 2021-05-19,70-79,Mujer,6.6,13993,18.7,608
 2021-05-19,80-89,Mujer,5.3,11191,44.3,1442
 2021-05-19,90+,Mujer,2.1,4328,27.8,907
 2021-05-19,0-9,Hombre,7.8,15001,0.0,0
 2021-05-19,10-19,Hombre,11.4,22117,0.0,1
 2021-05-19,20-29,Hombre,12.9,24970,0.1,3
 2021-05-19,30-39,Hombre,13.4,25944,0.2,10
 2021-05-19,40-49,Hombre,17.2,33179,1.3,54
 2021-05-19,50-59,Hombre,15.3,29535,4.6,193
 2021-05-19,60-69,Hombre,10.6,20432,13.8,573
 2021-05-19,70-79,Hombre,6.7,13013,28.2,1170
 2021-05-19,80-89,Hombre,3.9,7551,37.8,1572
 2021-05-19,90+,Hombre,0.9,1697,13.9,578
 2021-05-20,0-9,Mujer,6.9,14644,0.0,0
 2021-05-20,10-19,Mujer,10.4,21988,0.1,2
 2021-05-20,20-29,Mujer,12.8,27021,0.0,1
 2021-05-20,30-39,Mujer,13.8,29182,0.2,7
 2021-05-20,40-49,Mujer,17.1,36184,0.7,24
 2021-05-20,50-59,Mujer,15.1,31896,2.2,73
 2021-05-20,60-69,Mujer,9.8,20586,5.9,193
 2021-05-20,70-79,Mujer,6.6,13996,18.7,608
 2021-05-20,80-89,Mujer,5.3,11191,44.3,1443
 2021-05-20,90+,Mujer,2.1,4328,27.8,907
 2021-05-20,0-9,Hombre,7.8,15006,0.0,0
 2021-05-20,10-19,Hombre,11.4,22125,0.0,1
 2021-05-20,20-29,Hombre,12.9,24980,0.1,3
 2021-05-20,30-39,Hombre,13.4,25952,0.3,11
 2021-05-20,40-49,Hombre,17.2,33193,1.3,54
 2021-05-20,50-59,Hombre,15.3,29550,4.6,193
 2021-05-20,60-69,Hombre,10.6,20435,13.8,573
 2021-05-20,70-79,Hombre,6.7,13012,28.2,1172
 2021-05-20,80-89,Hombre,3.9,7553,37.8,1572
 2021-05-20,90+,Hombre,0.9,1697,13.9,578
 2021-05-21,0-9,Mujer,6.9,14647,0.0,0
 2021-05-21,10-19,Mujer,10.4,22008,0.1,2
 2021-05-21,20-29,Mujer,12.8,27030,0.0,1
 2021-05-21,30-39,Mujer,13.8,29198,0.2,7
 2021-05-21,40-49,Mujer,17.1,36197,0.7,24
 2021-05-21,50-59,Mujer,15.1,31906,2.2,73
 2021-05-21,60-69,Mujer,9.8,20597,5.9,193
 2021-05-21,70-79,Mujer,6.6,13998,18.7,608
 2021-05-21,80-89,Mujer,5.3,11191,44.3,1443
 2021-05-21,90+,Mujer,2.1,4328,27.8,907
 2021-05-21,0-9,Hombre,7.8,15012,0.0,0
 2021-05-21,10-19,Hombre,11.4,22132,0.0,1
 2021-05-21,20-29,Hombre,12.9,24996,0.1,3
 2021-05-21,30-39,Hombre,13.4,25960,0.3,11
 2021-05-21,40-49,Hombre,17.2,33213,1.3,54
 2021-05-21,50-59,Hombre,15.3,29560,4.6,193
 2021-05-21,60-69,Hombre,10.6,20440,13.8,573
 2021-05-21,70-79,Hombre,6.7,13013,28.2,1172
 2021-05-21,80-89,Hombre,3.9,7555,37.8,1572
 2021-05-21,90+,Hombre,0.9,1699,13.9,578
 2021-05-22,0-9,Mujer,6.9,14649,0.0,0
 2021-05-22,10-19,Mujer,10.4,22013,0.1,2
 2021-05-22,20-29,Mujer,12.8,27037,0.0,1
 2021-05-22,30-39,Mujer,13.8,29205,0.2,7
 2021-05-22,40-49,Mujer,17.2,36216,0.7,24
 2021-05-22,50-59,Mujer,15.1,31919,2.2,73
 2021-05-22,60-69,Mujer,9.8,20601,5.9,193
 2021-05-22,70-79,Mujer,6.6,13998,18.7,608
 2021-05-22,80-89,Mujer,5.3,11191,44.3,1443
 2021-05-22,90+,Mujer,2.0,4328,27.8,907
 2021-05-22,0-9,Hombre,7.8,15019,0.0,0
 2021-05-22,10-19,Hombre,11.4,22145,0.0,1
 2021-05-22,20-29,Hombre,12.9,25007,0.1,3
 2021-05-22,30-39,Hombre,13.4,25968,0.3,11
 2021-05-22,40-49,Hombre,17.2,33228,1.3,54
 2021-05-22,50-59,Hombre,15.3,29564,4.6,193
 2021-05-22,60-69,Hombre,10.6,20446,13.8,573
 2021-05-22,70-79,Hombre,6.7,13017,28.2,1172
 2021-05-22,80-89,Hombre,3.9,7554,37.8,1572
 2021-05-22,90+,Hombre,0.9,1699,13.9,578
 2021-05-24,0-9,Mujer,6.9,14659,0.0,0
 2021-05-24,10-19,Mujer,10.4,22020,0.1,2
 2021-05-24,20-29,Mujer,12.8,27047,0.0,1
 2021-05-24,30-39,Mujer,13.8,29216,0.2,7
 2021-05-24,40-49,Mujer,17.1,36224,0.7,24
 2021-05-24,50-59,Mujer,15.1,31925,2.2,73
 2021-05-24,60-69,Mujer,9.8,20607,5.9,193
 2021-05-24,70-79,Mujer,6.6,14001,18.7,608
 2021-05-24,80-89,Mujer,5.3,11193,44.3,1444
 2021-05-24,90+,Mujer,2.0,4329,27.8,907
 2021-05-24,0-9,Hombre,7.8,15023,0.0,0
 2021-05-24,10-19,Hombre,11.4,22155,0.0,1
 2021-05-24,20-29,Hombre,12.9,25020,0.1,3
 2021-05-24,30-39,Hombre,13.4,25980,0.3,11
 2021-05-24,40-49,Hombre,17.2,33241,1.3,55
 2021-05-24,50-59,Hombre,15.3,29575,4.6,193
 2021-05-24,60-69,Hombre,10.6,20456,13.8,574
 2021-05-24,70-79,Hombre,6.7,13020,28.2,1172
 2021-05-24,80-89,Hombre,3.9,7555,37.8,1573
 2021-05-24,90+,Hombre,0.9,1699,13.9,579
 2021-05-25,0-9,Mujer,6.9,14666,0.0,0
 2021-05-25,10-19,Mujer,10.4,22027,0.1,2
 2021-05-25,20-29,Mujer,12.8,27056,0.0,1
 2021-05-25,30-39,Mujer,13.8,29220,0.2,7
 2021-05-25,40-49,Mujer,17.2,36240,0.7,24
 2021-05-25,50-59,Mujer,15.1,31932,2.2,73
 2021-05-25,60-69,Mujer,9.8,20609,5.9,193
 2021-05-25,70-79,Mujer,6.6,14004,18.6,608
 2021-05-25,80-89,Mujer,5.3,11192,44.3,1446
 2021-05-25,90+,Mujer,2.0,4330,27.8,907
 2021-05-25,0-9,Hombre,7.8,15024,0.0,0
 2021-05-25,10-19,Hombre,11.4,22164,0.0,1
 2021-05-25,20-29,Hombre,12.9,25039,0.1,3
 2021-05-25,30-39,Hombre,13.4,25992,0.3,11
 2021-05-25,40-49,Hombre,17.2,33253,1.3,55
 2021-05-25,50-59,Hombre,15.3,29579,4.6,193
 2021-05-25,60-69,Hombre,10.6,20463,13.8,575
 2021-05-25,70-79,Hombre,6.7,13021,28.2,1172
 2021-05-25,80-89,Hombre,3.9,7553,37.8,1574
 2021-05-25,90+,Hombre,0.9,1699,13.9,579
 2021-05-26,0-9,Mujer,6.9,14678,0.0,0
 2021-05-26,10-19,Mujer,10.4,22044,0.1,2
 2021-05-26,20-29,Mujer,12.8,27076,0.0,1
 2021-05-26,30-39,Mujer,13.8,29230,0.2,7
 2021-05-26,40-49,Mujer,17.2,36265,0.7,24
 2021-05-26,50-59,Mujer,15.1,31944,2.2,73
 2021-05-26,60-69,Mujer,9.8,20615,5.9,193
 2021-05-26,70-79,Mujer,6.6,14007,18.7,609
 2021-05-26,80-89,Mujer,5.3,11193,44.3,1446
 2021-05-26,90+,Mujer,2.0,4330,27.8,909
 2021-05-26,0-9,Hombre,7.8,15030,0.0,0
 2021-05-26,10-19,Hombre,11.4,22174,0.0,1
 2021-05-26,20-29,Hombre,12.9,25056,0.1,3
 2021-05-26,30-39,Hombre,13.4,26004,0.3,11
 2021-05-26,40-49,Hombre,17.2,33273,1.3,55
 2021-05-26,50-59,Hombre,15.3,29598,4.6,193
 2021-05-26,60-69,Hombre,10.6,20471,13.8,575
 2021-05-26,70-79,Hombre,6.7,13024,28.2,1173
 2021-05-26,80-89,Hombre,3.9,7554,37.8,1574
 2021-05-26,90+,Hombre,0.9,1699,13.9,579
 2021-05-27,0-9,Mujer,6.9,14687,0.0,0
 2021-05-27,10-19,Mujer,10.4,22062,0.1,2
 2021-05-27,20-29,Mujer,12.8,27087,0.0,1
 2021-05-27,30-39,Mujer,13.8,29249,0.2,7
 2021-05-27,40-49,Mujer,17.2,36280,0.7,24
 2021-05-27,50-59,Mujer,15.1,31956,2.2,73
 2021-05-27,60-69,Mujer,9.8,20626,5.9,193
 2021-05-27,70-79,Mujer,6.6,14011,18.7,609
 2021-05-27,80-89,Mujer,5.3,11193,44.3,1446
 2021-05-27,90+,Mujer,2.0,4332,27.8,909
 2021-05-27,0-9,Hombre,7.8,15037,0.0,0
 2021-05-27,10-19,Hombre,11.4,22193,0.0,1
 2021-05-27,20-29,Hombre,12.9,25081,0.1,3
 2021-05-27,30-39,Hombre,13.4,26012,0.3,11
 2021-05-27,40-49,Hombre,17.2,33288,1.3,55
 2021-05-27,50-59,Hombre,15.3,29621,4.6,193
 2021-05-27,60-69,Hombre,10.6,20479,13.8,575
 2021-05-27,70-79,Hombre,6.7,13027,28.2,1174
 2021-05-27,80-89,Hombre,3.9,7555,37.8,1574
 2021-05-27,90+,Hombre,0.9,1700,13.9,579
 2021-05-28,0-9,Mujer,6.9,14692,0.0,0
 2021-05-28,10-19,Mujer,10.4,22079,0.1,2 
 2021-05-28,20-29,Mujer,12.8,27101,0.0,1 
 2021-05-28,30-39,Mujer,13.8,29261,0.2,7 
 2021-05-28,40-49,Mujer,17.2,36299,0.7,24 
 2021-05-28,50-59,Mujer,15.1,31964,2.2,73 
 2021-05-28,60-69,Mujer,9.8,20628,5.9,193 
 2021-05-28,70-79,Mujer,6.6,14012,18.7,610 
 2021-05-28,80-89,Mujer,5.3,11193,44.3,1447 
 2021-05-28,90+,Mujer,2.0,4332,27.9,910 
 2021-05-28,0-9,Hombre,7.8,15041,0.0,0 
 2021-05-28,10-19,Hombre,11.4,22206,0.0,1 
